,action_date,barcode,category,date,description,description_values.made_up_date,links.document_metadata,links.self,pages,paper_filed,transaction_id,type,company_number,filename,filetype
124,2017-07-31,A751VNQ1,accounts,2018-05-08,accounts-with-accounts-type-total-exemption-full,2017-07-31,https://frontend-doc-api.companieshouse.gov.uk/document/_Tfn2AWvSEgnJFY3VylI7k768V-kBJFcZCp1sUUEBVE,/company/07582064/filing-history/MzIwNDQ2OTQ3MGFkaXF6a2N4,18.0,True,MzIwNDQ2OTQ3MGFkaXF6a2N4,AA,07582064,accounts/GB-COH-07582064-2017-07-31.pdf,pdf
125,2017-04-30,A6XKCIPM,accounts,2018-01-17,accounts-with-accounts-type-total-exemption-full,2017-04-30,https://frontend-doc-api.companieshouse.gov.uk/document/dkCCmsIWGOVs57HE7ddkaUk3ign4S83XEayfqOoLqxI,/company/07599236/filing-history/MzE5NTQ0MjYxN2FkaXF6a2N4,17.0,True,MzE5NTQ0MjYxN2FkaXF6a2N4,AA,07599236,accounts/GB-COH-07599236-2017-04-30.pdf,pdf
126,2017-05-31,X70PHQRT,accounts,2018-02-28,accounts-with-accounts-type-micro-entity,2017-05-31,https://frontend-doc-api.companieshouse.gov.uk/document/taiqd2kO9say9DBOcSDbSeIvmgacjwkkxtl7NDMdl-0,/company/07621946/filing-history/MzE5ODk1NDkzNWFkaXF6a2N4,6.0,,MzE5ODk1NDkzNWFkaXF6a2N4,AA,07621946,accounts/GB-COH-07621946-2017-05-31.html,html
127,2017-03-31,A6LVCTVE,accounts,2018-01-04,accounts-with-accounts-type-total-exemption-full,2017-03-31,https://frontend-doc-api.companieshouse.gov.uk/document/64InD4h0t5iCSIOwwSs_8zH0OGI7hUxYvsL0xjgvx0k,/company/07635348/filing-history/MzE5NDQ4MDIzMmFkaXF6a2N4,9.0,True,MzE5NDQ4MDIzMmFkaXF6a2N4,AA,07635348,accounts/GB-COH-07635348-2017-03-31.pdf,pdf
128,2017-09-29,A7CV1RFL,accounts,2018-08-30,accounts-with-accounts-type-micro-entity,2017-09-29,https://frontend-doc-api.companieshouse.gov.uk/document/4QooiUJiQSpw_qLJAuGM7KPyy7Ed7OWPAWEs9R0tjAI,/company/07656463/filing-history/MzIxMzI4NDU0OWFkaXF6a2N4,7.0,True,MzIxMzI4NDU0OWFkaXF6a2N4,AA,07656463,accounts/GB-COH-07656463-2017-09-29.pdf,pdf
129,2017-06-30,A6KFNN6Z,accounts,2017-12-13,accounts-with-accounts-type-total-exemption-full,2017-06-30,https://frontend-doc-api.companieshouse.gov.uk/document/nerItpIyVthl-7CsRNf50InKy_1tWy1Vm2zbvviGaGI,/company/07677516/filing-history/MzE5MjczNzg5NGFkaXF6a2N4,16.0,True,MzE5MjczNzg5NGFkaXF6a2N4,AA,07677516,accounts/GB-COH-07677516-2017-06-30.pdf,pdf
130,2017-05-31,X70QN3JE,accounts,2018-02-28,accounts-with-accounts-type-micro-entity,2017-05-31,https://frontend-doc-api.companieshouse.gov.uk/document/SyIrzCtHl1Jx5tGVbqKzUzisGBVKpMKFPgYf08R7X_c,/company/07686682/filing-history/MzE5ODk5MTY0OGFkaXF6a2N4,2.0,,MzE5ODk5MTY0OGFkaXF6a2N4,AA,07686682,accounts/GB-COH-07686682-2017-05-31.html,html
131,2017-07-31,A75RFJRM,accounts,2018-05-16,accounts-with-accounts-type-total-exemption-full,2017-07-31,https://frontend-doc-api.companieshouse.gov.uk/document/Gcs3Uamh-I6SzLA9j3Uc6BWLk8JvkbsCYP9VpHRnUKs,/company/07696676/filing-history/MzIwNTA3OTU3MmFkaXF6a2N4,9.0,True,MzIwNTA3OTU3MmFkaXF6a2N4,AA,07696676,accounts/GB-COH-07696676-2017-07-31.pdf,pdf
132,2017-07-31,X74TGFE2,accounts,2018-04-28,accounts-with-accounts-type-micro-entity,2017-07-31,https://frontend-doc-api.companieshouse.gov.uk/document/jK2gYifTrgaOHgHVuVdlZkPV_OkucHfrzJ7cQtqS42c,/company/07697255/filing-history/MzIwMzc0MDY4NWFkaXF6a2N4,2.0,,MzIwMzc0MDY4NWFkaXF6a2N4,AA,07697255,accounts/GB-COH-07697255-2017-07-31.html,html
133,2018-03-31,X7EU037F,accounts,2018-09-19,accounts-with-accounts-type-micro-entity,2018-03-31,https://frontend-doc-api.companieshouse.gov.uk/document/lcMbhwBxSmELToEa1Wb7TXvuGY7y47cMbzSu4rRBC8w,/company/07707142/filing-history/MzIxNDg4NjE4NGFkaXF6a2N4,2.0,,MzIxNDg4NjE4NGFkaXF6a2N4,AA,07707142,accounts/GB-COH-07707142-2018-03-31.html,html
134,2016-09-30,X64VSS5S,accounts,2017-04-22,accounts-with-accounts-type-micro-entity,2016-09-30,https://frontend-doc-api.companieshouse.gov.uk/document/kFYi9hiqNzaSxCt3LkzlymX28CUark2YFdtHcRoe138,/company/07713141/filing-history/MzE3NDEzMTQ4NWFkaXF6a2N4,2.0,,MzE3NDEzMTQ4NWFkaXF6a2N4,AA,07713141,accounts/GB-COH-07713141-2016-09-30.html,html
135,2018-08-31,A7J48GIR,accounts,2018-11-26,accounts-with-accounts-type-micro-entity,2018-08-31,,/company/07715633/filing-history/MzIyMDI5MDc0N2FkaXF6a2N4,,True,MzIyMDI5MDc0N2FkaXF6a2N4,AA,,,
136,2015-08-31,X58LZIPK,accounts,2016-06-07,accounts-with-accounts-type-dormant,2015-08-31,https://frontend-doc-api.companieshouse.gov.uk/document/vvJL0oIrNWg6xl88DZoaHjd-F7kdDQZvj61jguofnrI,/company/07747655/filing-history/MzE1MDI3NzIzM2FkaXF6a2N4,2.0,,MzE1MDI3NzIzM2FkaXF6a2N4,AA,07747655,accounts/GB-COH-07747655-2015-08-31.html,html
137,2017-09-30,X78YH7EG,accounts,2018-06-27,accounts-with-accounts-type-micro-entity,2017-09-30,https://frontend-doc-api.companieshouse.gov.uk/document/7tWvExntN_ird-4stRd6EcjuT2IVg5lUMkpoGtTqtik,/company/07761107/filing-history/MzIwODQ0NjAwNWFkaXF6a2N4,7.0,,MzIwODQ0NjAwNWFkaXF6a2N4,AA,07761107,accounts/GB-COH-07761107-2017-09-30.html,html
138,2017-10-31,A7AY0I81,accounts,2018-08-01,accounts-with-accounts-type-total-exemption-full,2017-10-31,https://frontend-doc-api.companieshouse.gov.uk/document/P93QbM_uD1B-CJ8zLyxKOBM7oWwmeBEkuZk4UkIX9fg,/company/07811703/filing-history/MzIxMTE1MTY1MWFkaXF6a2N4,20.0,True,MzIxMTE1MTY1MWFkaXF6a2N4,AA,07811703,accounts/GB-COH-07811703-2017-10-31.pdf,pdf
139,2017-12-31,X7GMLI0D,accounts,2018-10-15,accounts-with-accounts-type-total-exemption-full,2017-12-31,https://frontend-doc-api.companieshouse.gov.uk/document/6Yh3sQd_8nBUd9MsMaEjQUnlm9g1N0PQoCTPxl8LTPA,/company/07831511/filing-history/MzIxNjk4MjI4MGFkaXF6a2N4,10.0,,MzIxNjk4MjI4MGFkaXF6a2N4,AA,07831511,accounts/GB-COH-07831511-2017-12-31.html,html
140,,A6JAPANT,accounts,2017-11-23,accounts-with-accounts-type-unaudited-abridged,2016-12-31,https://frontend-doc-api.companieshouse.gov.uk/document/J_SG0AX8NL49pOa7AyIEhSaze8oEXPD7qB7xbNEagUw,/company/07876725/filing-history/MzE5MDg5MDkwNmFkaXF6a2N4,15.0,True,MzE5MDg5MDkwNmFkaXF6a2N4,AA,07876725,accounts/GB-COH-07876725-2016-12-31.pdf,pdf
141,2017-12-31,A7DHYDNE,accounts,2018-09-11,accounts-with-accounts-type-micro-entity,2017-12-31,https://frontend-doc-api.companieshouse.gov.uk/document/M0v5CfEdSYHuSWiuKWA1M3Xe04ZhOjsqHPqr-H5bYa8,/company/07876972/filing-history/MzIxNDI0MjUzMGFkaXF6a2N4,10.0,True,MzIxNDI0MjUzMGFkaXF6a2N4,AA,07876972,accounts/GB-COH-07876972-2017-12-31.pdf,pdf
142,2017-04-02,A6L57GQN,accounts,2017-12-18,accounts-with-accounts-type-micro-entity,2017-04-02,https://frontend-doc-api.companieshouse.gov.uk/document/Am_2nmJXXMAvB6T9GDd57AdKF6FwZSbRQ-v46HyqwB8,/company/07883580/filing-history/MzE5MzA3Mzg4NmFkaXF6a2N4,8.0,True,MzE5MzA3Mzg4NmFkaXF6a2N4,AA,07883580,accounts/GB-COH-07883580-2017-04-02.pdf,pdf
143,2017-12-31,A7FPID3U,accounts,2018-10-10,accounts-with-accounts-type-total-exemption-full,2017-12-31,https://frontend-doc-api.companieshouse.gov.uk/document/sGhwcecA0bSKlcXOHlFaeIJGhB64sHz3uLJVhhM78-4,/company/07895655/filing-history/MzIxNjY5MDE4NWFkaXF6a2N4,10.0,True,MzIxNjY5MDE4NWFkaXF6a2N4,AA,07895655,accounts/GB-COH-07895655-2017-12-31.pdf,pdf
144,2018-01-31,S7HQDJEO,accounts,2018-11-08,accounts-with-accounts-type-micro-entity,2018-01-31,https://frontend-doc-api.companieshouse.gov.uk/document/BT2FZ5CQ4PepAF6BroxTjUvi8xxCj5owiNvSoVRbTrg,/company/07906736/filing-history/MzIxODk4OTYzOWFkaXF6a2N4,5.0,True,MzIxODk4OTYzOWFkaXF6a2N4,AA,07906736,accounts/GB-COH-07906736-2018-01-31.pdf,pdf
145,2018-01-31,A7HEVWMQ,accounts,2018-11-01,accounts-with-accounts-type-total-exemption-full,2018-01-31,https://frontend-doc-api.companieshouse.gov.uk/document/F2W6atjXm3BvhauwaFosuXHe9VC1iCMCCuBHvN6AvhE,/company/07929147/filing-history/MzIxODQ0MTk1MmFkaXF6a2N4,13.0,True,MzIxODQ0MTk1MmFkaXF6a2N4,AA,07929147,accounts/GB-COH-07929147-2018-01-31.pdf,pdf
146,2017-03-31,A6E8AEZN,accounts,2017-09-14,accounts-with-accounts-type-total-exemption-full,2017-03-31,https://frontend-doc-api.companieshouse.gov.uk/document/kn24Q4Ju5Avfu-3FCab3iQt1j9yp08sOpi7c_dbuWuU,/company/07932623/filing-history/MzE4NTM2MzMyN2FkaXF6a2N4,17.0,True,MzE4NTM2MzMyN2FkaXF6a2N4,AA,07932623,accounts/GB-COH-07932623-2017-03-31.pdf,pdf
147,2017-03-31,A6LN50TV,accounts,2017-12-22,accounts-with-accounts-type-small,2017-03-31,https://frontend-doc-api.companieshouse.gov.uk/document/k5xWwWohLAbCi9MhyLNA4t8xqD6YZ98qVMvBQGpzPrY,/company/07952747/filing-history/MzE5MzQ2NDg4MWFkaXF6a2N4,15.0,True,MzE5MzQ2NDg4MWFkaXF6a2N4,AA,07952747,accounts/GB-COH-07952747-2017-03-31.pdf,pdf
148,2017-03-31,X6YGKW88,accounts,2018-01-26,accounts-with-accounts-type-micro-entity,2017-03-31,https://frontend-doc-api.companieshouse.gov.uk/document/p8ZQmLhTuxAqPXkU8JYbXhFhFaw3N7DhgCLO3M_XSfM,/company/07993668/filing-history/MzE5NjI1NjM5NGFkaXF6a2N4,4.0,,MzE5NjI1NjM5NGFkaXF6a2N4,AA,07993668,accounts/GB-COH-07993668-2017-03-31.html,html
149,2016-03-31,A61P3GYY,accounts,2017-03-08,accounts-amended-with-accounts-type-total-exemption-full,2016-03-31,https://frontend-doc-api.companieshouse.gov.uk/document/glp9ZKEPqTnloPkjPBB_v66ML465CdsBxIuLZW1iR4U,/company/08006878/filing-history/MzE3MDYzOTE4MmFkaXF6a2N4,20.0,True,MzE3MDYzOTE4MmFkaXF6a2N4,AAMD,08006878,accounts/GB-COH-08006878-2016-03-31.pdf,pdf
150,2017-07-31,X74Y2MU2,accounts,2018-04-30,accounts-with-accounts-type-micro-entity,2017-07-31,https://frontend-doc-api.companieshouse.gov.uk/document/LBIy1QdB5WEMGhqsZBYtG_dxBYt5FWaSFbbsusMk9Kw,/company/08012085/filing-history/MzIwMzgyMTI3NGFkaXF6a2N4,2.0,,MzIwMzgyMTI3NGFkaXF6a2N4,AA,08012085,accounts/GB-COH-08012085-2017-07-31.html,html
151,2017-04-30,A6ZRZEWY,accounts,2018-02-16,accounts-with-accounts-type-micro-entity,2017-04-30,https://frontend-doc-api.companieshouse.gov.uk/document/BYCXXay4KjA4jpV0ey3Bp83SvCiG-ecaAqtWeZwpBKU,/company/08020762/filing-history/MzE5NzkwNjI3NmFkaXF6a2N4,5.0,True,MzE5NzkwNjI3NmFkaXF6a2N4,AA,08020762,accounts/GB-COH-08020762-2017-04-30.pdf,pdf
152,2017-04-30,A6YS4N8Z,accounts,2018-02-05,accounts-with-accounts-type-total-exemption-full,2017-04-30,https://frontend-doc-api.companieshouse.gov.uk/document/ZDD08Y22-tBD92rOxYWQV2FmIutOhJaIQTZdY0R5ilA,/company/08025135/filing-history/MzE5Njk2MTkxMWFkaXF6a2N4,13.0,True,MzE5Njk2MTkxMWFkaXF6a2N4,AA,08025135,accounts/GB-COH-08025135-2017-04-30.pdf,pdf
153,2018-07-31,X7DI2BCQ,accounts,2018-08-31,accounts-with-accounts-type-dormant,2018-07-31,https://frontend-doc-api.companieshouse.gov.uk/document/fZ4E4JUFeWx-_9ofndHJJ_r73Ro6-_FMry_ogPG6vWo,/company/08027517/filing-history/MzIxMzM4Mjc0OGFkaXF6a2N4,2.0,,MzIxMzM4Mjc0OGFkaXF6a2N4,AA,08027517,accounts/GB-COH-08027517-2018-07-31.html,html
154,2018-03-31,A7BV9977,accounts,2018-08-14,accounts-with-accounts-type-full,2018-03-31,https://frontend-doc-api.companieshouse.gov.uk/document/X2Vmd5yexmLg6TRYWriRdbozdydUNIiGSffiKzhZizY,/company/08028170/filing-history/MzIxMTg2MTk2MGFkaXF6a2N4,21.0,True,MzIxMTg2MTk2MGFkaXF6a2N4,AA,08028170,accounts/GB-COH-08028170-2018-03-31.pdf,pdf
155,2017-04-30,A6Y2A68O,accounts,2018-01-24,accounts-with-accounts-type-total-exemption-full,2017-04-30,https://frontend-doc-api.companieshouse.gov.uk/document/6T-7RcO6CjK2W3yHf98tk1AkvKZskHMa3N1NK3vKvhk,/company/08043211/filing-history/MzE5NjA1NDc4NWFkaXF6a2N4,9.0,True,MzE5NjA1NDc4NWFkaXF6a2N4,AA,08043211,accounts/GB-COH-08043211-2017-04-30.pdf,pdf
156,2017-05-31,A70F45QZ,accounts,2018-02-28,accounts-with-accounts-type-total-exemption-full,2017-05-31,https://frontend-doc-api.companieshouse.gov.uk/document/zHSG2RmKRkiXbdMII3WZGY64HkUaexaIs4RSt-QitGY,/company/08058011/filing-history/MzE5ODkzNTAxNWFkaXF6a2N4,13.0,True,MzE5ODkzNTAxNWFkaXF6a2N4,AA,08058011,accounts/GB-COH-08058011-2017-05-31.pdf,pdf
157,2017-05-31,A6JV6517,accounts,2017-12-04,accounts-with-accounts-type-total-exemption-full,2017-05-31,https://frontend-doc-api.companieshouse.gov.uk/document/hEQXQA8D1Nhp6s63-eM4_MSMzRIbV9k6NWu3jIeQSKM,/company/08059746/filing-history/MzE5MTgzNTk4MmFkaXF6a2N4,7.0,True,MzE5MTgzNTk4MmFkaXF6a2N4,AA,08059746,accounts/GB-COH-08059746-2017-05-31.pdf,pdf
158,2014-08-31,A3ZL9AGJ,accounts,2015-01-28,accounts-with-accounts-type-total-exemption-full,2014-08-31,https://frontend-doc-api.companieshouse.gov.uk/document/ZbF90Pu0kmfvwccAtDHQBgwREKoxD-9-RLej1eVNOwA,/company/08073750/filing-history/MzExNjE0OTM1N2FkaXF6a2N4,5.0,True,MzExNjE0OTM1N2FkaXF6a2N4,AA,08073750,accounts/GB-COH-08073750-2014-08-31.pdf,pdf
159,2017-03-31,A6HVCC68,accounts,2017-11-07,accounts-with-accounts-type-small,2017-03-31,https://frontend-doc-api.companieshouse.gov.uk/document/VFk7v03t659elW1AvsztsvgW8ES6d6E2w7NOjCS2a1Y,/company/08077494/filing-history/MzE4OTYyMTI5OWFkaXF6a2N4,8.0,True,MzE4OTYyMTI5OWFkaXF6a2N4,AA,08077494,accounts/GB-COH-08077494-2017-03-31.pdf,pdf
160,2017-06-30,X72PGV8Q,accounts,2018-03-28,accounts-with-accounts-type-total-exemption-full,2017-06-30,https://frontend-doc-api.companieshouse.gov.uk/document/Q6oWSE8fRvNer6pwAzJRcwOnFeEH32WcIxmLUYgZRDw,/company/08093898/filing-history/MzIwMTI3MDYxMGFkaXF6a2N4,7.0,,MzIwMTI3MDYxMGFkaXF6a2N4,AA,08093898,accounts/GB-COH-08093898-2017-06-30.html,html
161,2017-06-30,A72MMJUJ,accounts,2018-04-03,accounts-with-accounts-type-total-exemption-full,2017-06-30,https://frontend-doc-api.companieshouse.gov.uk/document/r6C60xJYEmDXgZEGbUbM7Q9SwXhr60lsW4iOANKK57Y,/company/08115138/filing-history/MzIwMTY1NzA2NmFkaXF6a2N4,14.0,True,MzIwMTY1NzA2NmFkaXF6a2N4,AA,08115138,accounts/GB-COH-08115138-2017-06-30.pdf,pdf
162,2017-07-31,A7742X2H,accounts,2018-06-08,accounts-with-accounts-type-total-exemption-full,2017-07-31,https://frontend-doc-api.companieshouse.gov.uk/document/4TjujwXNMPDqu_BhgcEJlCsS9TSUXq3Cmwn5cPqzdYY,/company/08137116/filing-history/MzIwNjk5ODA1OWFkaXF6a2N4,13.0,True,MzIwNjk5ODA1OWFkaXF6a2N4,AA,08137116,accounts/GB-COH-08137116-2017-07-31.pdf,pdf
163,2017-12-15,A74U70GJ,accounts,2018-05-04,accounts-with-accounts-type-total-exemption-full,2017-12-15,https://frontend-doc-api.companieshouse.gov.uk/document/naTEIvfQSJFavZzCvtTKxtKjx7L_UzP2sXGARvMFghI,/company/08145934/filing-history/MzIwNDI3ODgxNGFkaXF6a2N4,16.0,True,MzIwNDI3ODgxNGFkaXF6a2N4,AA,08145934,accounts/GB-COH-08145934-2017-12-15.pdf,pdf
164,2016-07-31,X6569122,accounts,2017-04-26,accounts-with-accounts-type-dormant,2016-07-31,https://frontend-doc-api.companieshouse.gov.uk/document/5633S9mQKq3JwkbcsovqGQmrJ6C6wKxF6ANV6jDFzMI,/company/08149499/filing-history/MzE3NDQzMTMyN2FkaXF6a2N4,2.0,,MzE3NDQzMTMyN2FkaXF6a2N4,AA,08149499,accounts/GB-COH-08149499-2016-07-31.html,html
165,2017-08-31,S76H6ZTE,accounts,2018-05-25,accounts-with-accounts-type-total-exemption-full,2017-08-31,https://frontend-doc-api.companieshouse.gov.uk/document/BQBs6mLrXe9kKYqyftPXxu5JZck4JwLMbyuYTWmyBPs,/company/08179568/filing-history/MzIwNTg5MTE2OGFkaXF6a2N4,17.0,True,MzIwNTg5MTE2OGFkaXF6a2N4,AA,08179568,accounts/GB-COH-08179568-2017-08-31.pdf,pdf
166,2017-03-31,X6J3OT2J,accounts,2017-11-13,accounts-with-accounts-type-micro-entity,2017-03-31,https://frontend-doc-api.companieshouse.gov.uk/document/TL23opRJRaDPQ7Y_yXPPTn8zHBXvOFXaTI-Yg_YDOCY,/company/08180454/filing-history/MzE5MDA0NTQxN2FkaXF6a2N4,2.0,,MzE5MDA0NTQxN2FkaXF6a2N4,AA,08180454,accounts/GB-COH-08180454-2017-03-31.html,html
167,2017-08-31,X7653ANJ,accounts,2018-05-17,accounts-with-accounts-type-total-exemption-full,2017-08-31,https://frontend-doc-api.companieshouse.gov.uk/document/TKucN3oHGgpScbJD9p9gZQTpyW1Ze4FmD-PvJh29c4o,/company/08181031/filing-history/MzIwNTE3MTEzOWFkaXF6a2N4,7.0,,MzIwNTE3MTEzOWFkaXF6a2N4,AA,08181031,accounts/GB-COH-08181031-2017-08-31.html,html
168,2016-09-30,X69OFSZU,accounts,2017-06-30,accounts-with-accounts-type-total-exemption-small,2016-09-30,https://frontend-doc-api.companieshouse.gov.uk/document/PaSvR6n1xo4j87O8CK_rk9jZ3aVA7DPDHINaC7Q0kzA,/company/08204979/filing-history/MzE3OTQzNjYyNWFkaXF6a2N4,3.0,,MzE3OTQzNjYyNWFkaXF6a2N4,AA,08204979,accounts/GB-COH-08204979-2016-09-30.html,html
169,2017-12-31,A7FF5TK2,accounts,2018-10-03,accounts-with-accounts-type-micro-entity,2017-12-31,https://frontend-doc-api.companieshouse.gov.uk/document/dFaUfm2_HEvBMY4vhfF_6CEb06XOSmbTCn53DIpQMfU,/company/08212369/filing-history/MzIxNjA5OTExNmFkaXF6a2N4,11.0,True,MzIxNjA5OTExNmFkaXF6a2N4,AA,08212369,accounts/GB-COH-08212369-2017-12-31.pdf,pdf
170,2017-10-31,A7AY0BFC,accounts,2018-08-01,accounts-with-accounts-type-total-exemption-full,2017-10-31,https://frontend-doc-api.companieshouse.gov.uk/document/EkzzmSogBFiO8wgk9IxOfE5XevSM5TGxJbaP_Jylzmk,/company/08244179/filing-history/MzIxMTE0NDMyOGFkaXF6a2N4,21.0,True,MzIxMTE0NDMyOGFkaXF6a2N4,AA,08244179,accounts/GB-COH-08244179-2017-10-31.pdf,pdf
171,2017-10-31,A7BDDU3T,accounts,2018-08-07,accounts-with-accounts-type-total-exemption-full,2017-10-31,https://frontend-doc-api.companieshouse.gov.uk/document/sU8MUJMx0xC7fL4NSHr-R7iSSB6yIAp94-SdIaAMqQ8,/company/08253562/filing-history/MzIxMTUyOTk2NWFkaXF6a2N4,13.0,True,MzIxMTUyOTk2NWFkaXF6a2N4,AA,08253562,accounts/GB-COH-08253562-2017-10-31.pdf,pdf
172,2017-10-31,X6YR8VQ3,accounts,2018-01-30,accounts-with-accounts-type-total-exemption-full,2017-10-31,https://frontend-doc-api.companieshouse.gov.uk/document/4wonnHpQgQwePKb1cQB7xjlj8SIsdNyVYh04ZXFu4_U,/company/08259109/filing-history/MzE5NjUxNTM3MmFkaXF6a2N4,7.0,,MzE5NjUxNTM3MmFkaXF6a2N4,AA,08259109,accounts/GB-COH-08259109-2017-10-31.html,html
173,2017-12-31,A7EZNX2R,accounts,2018-09-25,accounts-with-accounts-type-micro-entity,2017-12-31,https://frontend-doc-api.companieshouse.gov.uk/document/hYzBCGaL8fgaw1kknO88bf1egFV3NDnYN2qTD2UV6d8,/company/08265764/filing-history/MzIxNTM1MDAzNWFkaXF6a2N4,5.0,True,MzIxNTM1MDAzNWFkaXF6a2N4,AA,08265764,accounts/GB-COH-08265764-2017-12-31.pdf,pdf
174,2017-11-30,A79DU5LM,accounts,2018-07-12,accounts-with-accounts-type-total-exemption-full,2017-11-30,https://frontend-doc-api.companieshouse.gov.uk/document/AQpZpyrCcEObFjN3VnbglBeI7U815wEagBWSmth1LSo,/company/08284427/filing-history/MzIwOTU5NzIzOGFkaXF6a2N4,12.0,True,MzIwOTU5NzIzOGFkaXF6a2N4,AA,08284427,accounts/GB-COH-08284427-2017-11-30.pdf,pdf
175,2018-03-31,A7CXLLQP,accounts,2018-08-24,accounts-with-accounts-type-micro-entity,2018-03-31,https://frontend-doc-api.companieshouse.gov.uk/document/FKZHrBcIegDDfdemzmYaPd3oH4Vq2SGOaBkAjUrzqCc,/company/08306068/filing-history/MzIxMjc4MDA1N2FkaXF6a2N4,3.0,True,MzIxMjc4MDA1N2FkaXF6a2N4,AA,08306068,accounts/GB-COH-08306068-2018-03-31.pdf,pdf
176,2017-12-31,A7BFXVMW,accounts,2018-08-08,accounts-with-accounts-type-total-exemption-full,2017-12-31,https://frontend-doc-api.companieshouse.gov.uk/document/ouc8Q7hZ36bp-c6g0wwnvqiRdE2fcc7UFUjQFEv2etg,/company/08323538/filing-history/MzIxMTYzNjQwOWFkaXF6a2N4,15.0,True,MzIxMTYzNjQwOWFkaXF6a2N4,AA,08323538,accounts/GB-COH-08323538-2017-12-31.pdf,pdf
177,2017-08-31,A707D0Y0,accounts,2018-02-21,accounts-with-accounts-type-full,2017-08-31,https://frontend-doc-api.companieshouse.gov.uk/document/6MSfSLrGwjpF3ztb2d1lviHBoEKQNB60l8xOo3oRDq0,/company/08339345/filing-history/MzE5ODI5MzgzNWFkaXF6a2N4,52.0,True,MzE5ODI5MzgzNWFkaXF6a2N4,AA,08339345,accounts/GB-COH-08339345-2017-08-31.pdf,pdf
178,2015-12-31,A5GZHJ35,accounts,2016-10-18,accounts-with-accounts-type-total-exemption-small,2015-12-31,https://frontend-doc-api.companieshouse.gov.uk/document/j5bu8aPmeWULmVulZZrabN2HmQg2Mt5bNPPu5YFdpCg,/company/08343443/filing-history/MzE1OTg4MjAzMWFkaXF6a2N4,8.0,True,MzE1OTg4MjAzMWFkaXF6a2N4,AA,08343443,accounts/GB-COH-08343443-2015-12-31.pdf,pdf
179,2017-01-31,A6HSRT9L,accounts,2017-11-06,accounts-with-accounts-type-total-exemption-full,2017-01-31,https://frontend-doc-api.companieshouse.gov.uk/document/1Rv7-J8U4Uo0UxJuD_yIQ-DQeqMJjqXeC04NGb7x8Fk,/company/08361308/filing-history/MzE4OTQ5NDg0OGFkaXF6a2N4,10.0,True,MzE4OTQ5NDg0OGFkaXF6a2N4,AA,08361308,accounts/GB-COH-08361308-2017-01-31.pdf,pdf
180,2017-02-28,A6KSGKWR,accounts,2017-12-15,accounts-with-accounts-type-total-exemption-full,2017-02-28,https://frontend-doc-api.companieshouse.gov.uk/document/Cp1VYCqE4M_PZfkEyHnlRXGc-SSyWVtP6mjfAL2uTUo,/company/08387233/filing-history/MzE5Mjk5MzA2M2FkaXF6a2N4,13.0,True,MzE5Mjk5MzA2M2FkaXF6a2N4,AA,08387233,accounts/GB-COH-08387233-2017-02-28.pdf,pdf
181,2018-02-11,A77GT4TV,accounts,2018-06-12,accounts-with-accounts-type-micro-entity,2018-02-11,https://frontend-doc-api.companieshouse.gov.uk/document/KPMAf7n1NA-s_JBeC6vtWUptWawQQ3GxiSmK5zGztu4,/company/08399768/filing-history/MzIwNzIwMjU4NWFkaXF6a2N4,5.0,True,MzIwNzIwMjU4NWFkaXF6a2N4,AA,08399768,accounts/GB-COH-08399768-2018-02-11.pdf,pdf
182,2018-03-31,A7IES7YR,accounts,2018-11-13,accounts-with-accounts-type-total-exemption-full,2018-03-31,https://frontend-doc-api.companieshouse.gov.uk/document/_FZwXBmxzlL56cCN6eEniff6jQ4h9ap7JAOgGHYwGWA,/company/08413664/filing-history/MzIxOTMwNjY4MWFkaXF6a2N4,37.0,True,MzIxOTMwNjY4MWFkaXF6a2N4,AA,08413664,accounts/GB-COH-08413664-2018-03-31.pdf,pdf
183,2017-03-31,A6YHSWQ0,accounts,2018-01-31,accounts-with-accounts-type-micro-entity,2017-03-31,https://frontend-doc-api.companieshouse.gov.uk/document/kKxGMxEEBkv3RbqsqoqD_LBzohsQPErGPSj23W9UNVg,/company/08431081/filing-history/MzE5NjYwODY1NmFkaXF6a2N4,7.0,True,MzE5NjYwODY1NmFkaXF6a2N4,AA,08431081,accounts/GB-COH-08431081-2017-03-31.pdf,pdf
184,2017-03-31,S6LSBMDE,accounts,2017-12-29,accounts-with-accounts-type-micro-entity,2017-03-31,https://frontend-doc-api.companieshouse.gov.uk/document/7Yq7M5UaKFHXJ1E53mZsPVNaiV2tyqHNV8ajPBTz3uM,/company/08432598/filing-history/MzE5NDAwMzYxMGFkaXF6a2N4,13.0,True,MzE5NDAwMzYxMGFkaXF6a2N4,AA,08432598,accounts/GB-COH-08432598-2017-03-31.pdf,pdf
185,2017-03-31,X6MF21OQ,accounts,2017-12-31,accounts-with-accounts-type-micro-entity,2017-03-31,https://frontend-doc-api.companieshouse.gov.uk/document/sZ8lQzsBN1xIRwb27OGsKe1diUM7t2uo_RxhBagN1j0,/company/08435830/filing-history/MzE5NDExMTMyMmFkaXF6a2N4,3.0,,MzE5NDExMTMyMmFkaXF6a2N4,AA,08435830,accounts/GB-COH-08435830-2017-03-31.html,html
